url_length,n_dots,n_hyphens,n_underline,n_slash,n_questionmark,n_equal,n_at,n_and,n_exclamation,n_space,n_tilde,n_comma,n_plus,n_asterisk,n_hashtag,n_dollar,n_percent,n_redirection,classification
50,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
64,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
26,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,legitimate
126,1,1,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
67,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
71,2,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
22,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
54,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
70,5,0,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,suspicious
20,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,legitimate
102,2,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
77,8,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
57,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
12,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
56,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
25,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,legitimate
18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,legitimate
48,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,legitimate
39,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,legitimate
68,6,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,suspicious
13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
36,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,legitimate
44,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
50,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
40,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
27,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
83,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,suspicious
27,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
37,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
42,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,legitimate
36,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,legitimate
89,2,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
72,2,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
143,2,2,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
37,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
121,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
28,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
36,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,legitimate
104,3,2,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,suspicious
40,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
53,3,3,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,1,suspicious
38,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
45,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
37,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
35,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
109,3,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
24,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,legitimate
28,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
38,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,suspicious
26,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
23,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
46,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,legitimate
12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,legitimate
41,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
38,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
26,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
106,6,3,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,suspicious
14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,legitimate
54,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
97,3,0,1,6,0,1,0,1,0,0,0,0,0,0,0,0,0,1,suspicious
59,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
79,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
68,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
48,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
109,6,4,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,suspicious
89,4,1,1,3,0,3,0,2,0,0,0,0,0,0,0,0,0,2,suspicious
54,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,suspicious
52,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
21,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
143,1,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
101,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,legitimate
19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
171,3,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,suspicious
31,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
275,15,1,0,4,1,11,1,9,0,0,0,0,0,0,0,0,0,0,suspicious
72,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
52,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,suspicious
19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
41,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
17,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
85,5,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,suspicious
17,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
73,4,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
64,3,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
29,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,legitimate
35,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
79,2,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,legitimate
36,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
67,4,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,suspicious
234,4,5,7,12,0,3,0,2,0,0,0,0,0,0,0,0,2,0,suspicious
27,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,legitimate
35,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
31,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
229,2,0,1,4,0,3,0,2,0,0,0,0,0,0,0,0,0,0,suspicious
87,3,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,legitimate
88,3,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
91,4,1,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,suspicious
103,5,1,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,suspicious
17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,legitimate
29,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,legitimate
37,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
93,3,1,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,suspicious
17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,legitimate
71,3,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,suspicious
27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,legitimate
102,1,1,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
37,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
24,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
40,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,suspicious
93,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,suspicious
98,2,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
62,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,legitimate
55,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
52,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
84,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
36,2,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,suspicious
54,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
30,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,suspicious
54,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
32,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
78,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
45,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,suspicious
49,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,legitimate
67,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
149,2,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
20,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
45,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
43,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
64,1,11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
44,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,legitimate
26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,legitimate
28,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
104,6,3,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,suspicious
41,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
73,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
35,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
38,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
18,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
29,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
78,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
39,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
90,2,0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
28,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
46,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
108,4,0,2,9,0,3,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
48,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
24,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
20,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,legitimate
16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
52,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
110,3,1,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,suspicious
64,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
29,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
31,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
124,11,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
13,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
42,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
30,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
19,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
54,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
25,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
21,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
17,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,legitimate
28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,legitimate
18,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
81,3,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,suspicious
18,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
65,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
42,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
96,2,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,suspicious
222,2,1,2,11,0,3,0,2,0,0,0,0,0,0,0,0,0,0,suspicious
113,4,2,2,7,0,2,0,1,0,0,0,0,0,0,0,0,0,0,suspicious
99,2,1,1,1,0,5,0,4,0,0,0,0,0,0,0,0,0,0,suspicious
12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
146,2,0,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
64,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
28,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
36,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
84,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
31,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
42,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
71,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,suspicious
59,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
48,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,legitimate
79,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
246,6,2,0,5,0,11,1,11,0,0,0,0,0,0,0,0,0,1,suspicious
60,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
43,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
58,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
34,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,legitimate
31,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
92,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
57,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
38,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
54,3,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,legitimate
24,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
46,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
25,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
36,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
241,2,2,1,6,0,3,0,2,0,0,0,0,0,0,0,0,0,0,suspicious
71,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
70,4,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
57,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
36,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
238,2,0,1,6,0,3,0,2,0,0,0,0,0,0,0,0,0,0,suspicious
14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
235,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
31,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
20,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
19,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
30,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,suspicious
29,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
28,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
17,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
70,2,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,suspicious
34,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
70,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,legitimate
15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,legitimate
76,3,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,suspicious
359,5,7,21,4,0,7,1,6,0,0,0,0,0,0,0,0,0,0,suspicious
30,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
434,5,2,0,12,1,2,0,0,0,0,1,0,0,0,0,0,0,-1,suspicious
96,2,1,2,1,0,4,0,3,0,0,0,0,0,0,0,0,0,0,suspicious
651,6,7,21,9,1,17,0,15,8,0,0,0,0,0,0,0,0,0,suspicious
75,3,0,0,1,0,4,0,3,0,0,0,0,0,0,0,0,0,1,suspicious
74,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
78,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,suspicious
26,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,legitimate
46,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
14,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
259,15,0,0,3,1,6,1,10,0,0,0,0,0,0,0,0,0,0,suspicious
61,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
50,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
62,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
20,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
49,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
30,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
28,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
47,3,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,suspicious
221,2,1,8,1,0,1,0,0,0,0,0,0,0,0,0,0,13,1,suspicious
30,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
18,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
64,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
80,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
20,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
30,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,suspicious
20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,legitimate
46,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
33,2,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,legitimate
47,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
61,1,0,2,4,0,2,0,1,0,0,0,0,0,0,0,0,0,1,suspicious
44,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
41,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
116,6,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,suspicious
11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,legitimate
18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,legitimate
124,3,1,4,3,0,2,1,1,0,0,0,0,0,0,0,0,0,1,suspicious
53,4,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
68,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
21,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
54,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
18,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
23,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
20,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
61,4,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,suspicious
71,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
52,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
45,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,legitimate
21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,legitimate
16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,legitimate
12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
38,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
74,1,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,suspicious
41,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,suspicious
183,14,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
40,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
95,2,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
123,2,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,legitimate
34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
88,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
69,1,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
56,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
33,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,legitimate
56,3,0,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,suspicious
67,3,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
52,3,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
29,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
83,4,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
